stop_id,stop_code,stop_name,stop_lat,stop_lon
12002294,SP379,(M1) HOSPITAL CYBERJAYA,2.92003600,101.63193000
12002295,SP85,CYBERIA SMART HOMES,2.92262400,101.64056000
12002296,SP86,MMU ENTRANCE B,2.92289200,101.64281000
12002297,SP20,D'PULZE,2.92167100,101.65141000
12002298,SP21,QUILL 2,2.92227200,101.65398400
12002299,SP22,QUILL 18,2.92432300,101.65537000
12002300,SP23,WISMA SHELL,2.92713600,101.65463000
12002301,SP432,DXN CYBERVILLE (OPP),2.94065700,101.65584600
12002303,SP414,MRT CYBERJAYA CITY CENTRE,2.94086200,101.66487000
12002304,SP415,NTT MSC,2.92920200,101.65887000
12002305,SP34,COPLACE 13,2.92505400,101.65772200
12002306,SP51,COTTAGE WALK,2.92093100,101.65872000
12002307,SP52,TECH MAHINDRA,2.91556900,101.65761600
12002308,SP418,(M2) BOMBA CYBERJAYA (BARAT),2.91340300,101.65670000
12002309,SP59,IBU PEJABAT LHDN MALAYSIA,2.91098400,101.64965000
12002310,SP416,DXC TECHNOLOGY,2.90968000,101.64715600
12002311,SP417,KENWINGSTON BUSINESS CENTRE,2.91138300,101.63881000
12002316,SP424,APARTMENT PRIMA ONE,2.90027700,101.64194500
12002317,SP56,(M3) MAGIC CENTRE,2.90985600,101.65578500
12002318,SP422,PRIMA 9,2.91357500,101.65649400
12002319,SP68,MERCU MQA,2.91609200,101.65741000
12002320,SP425,CYBERSQUARE,2.91925300,101.65823000
12002321,SP69,PRIMA AVENUE,2.92089500,101.65841000
12002322,SP27,GLOMAC CYBERJAYA (TIMUR),2.92590800,101.65703600
12002324,SP426,KANVAS,2.91357500,101.65531000
12002325,SP395,PRIMERA SUITE,2.91911300,101.65514000
12002326,SP72,JPJ BAH. TEKNOLOGI DIGITAL,2.92074600,101.65547000
12002327,SP427,PLAZA CRYSTALVILLE,2.91828300,101.65121500
12002328,SP63,KOMERSIAL NEO CYBER,2.91704100,101.65024000
12002329,SP60,IBU PEJABAT LHDN  (BARAT),2.90982500,101.64925000
12002330,SP55,(M1) BALAI POLIS CYBERJAYA,2.90646500,101.65344000
12002331,SP57,BOMBA CYBERJAYA,2.91205100,101.65816500
12002332,SP42,SEKOLAH SERI PUTERI,2.90992900,101.66535000
12002333,SP43,PERDANA LAKEVIEW WEST,2.91529200,101.66880000
12002334,SP44,PERDANA LAKEVIEW EAST,2.91776400,101.66813000
12002335,SP45,CYBERVIEW GARDEN VILLA,2.92044700,101.66690000
12002336,SP46,SHAFTSBURY SQUARE,2.92349700,101.66331500
12002337,SP49,CENTURY SQUARE,2.92370900,101.66138000
12002338,SP50,MDEC,2.92333800,101.65953000
12002339,SP428,NTT MSC (OPP),2.92960100,101.65887000
12002340,SP28,LIMKOKWING UNIVERSITY,2.94125700,101.66333000
12002341,SP429,GARDEN PLAZA,2.94857200,101.66442000
12002342,SP430,CASSIA GARDEN RESIDENCE,2.94551000,101.66640500
12002343,SP33,LIMKOKWING UNIVERSITY (TIMUR),2.94174800,101.66331500
12002345,PPJ160,PERUMAHAN P9 FASA 7,2.93445100,101.67632200
12002346,PPJ161,PERUMAHAN P9 FASA 8 (SELATAN),2.93585900,101.67737400
12002347,PPJ162,PERUMAHAN P9 FASA 8 (UTARA),2.93717300,101.67836900
12002348,PPJ163,PERUMAHAN P9 FASA 10,2.93876600,101.67667300
12002349,PPJ93 ,PERUMAHAN RAJAWALI P9B,2.94235400,101.67284000
12002350,PPJ90 ,PERUMAHAN P9 FASA 5&6 (SELATAN),2.94429400,101.67580000
12002351,PPJ147,SK PUTRAJAYA P9 (1) (TIMUR),2.94295700,101.67948000
12002352,PPJ69 ,KOMPLEKS LANAI,2.94480100,101.68737000
12002353,PPJ70 ,PRESINT 10 (BARAT),2.94822600,101.68751000
12002354,PPJ71 ,KOMPLEKS SERI PERDANA (BARAT),2.95255900,101.68679000
12002355,PPJ130,PRESINT 11A5,2.95834900,101.68640000
12002356,PPJ131,PRESINT 11A2,2.95734200,101.68283000
12002357,PPJ132,(M1) APARTMENT PRESINT 11B,2.95719200,101.67678000
12002358,PPJ133,PERUMAHAN PRESINT 11H (OPP),2.95407400,101.67469000
12002359,PPJ134,KOMPLEKS SEKOLAH PUTRAJAYA PRESINT 11 (BARAT),2.94999300,101.67634000
12002360,PPJ135,PERUMAHAN PRESINT 11K,2.94816100,101.67703000
12002361,PPJ146,PERUMAHAN  P9G,2.94478200,101.67810000
12002362,PPJ91 ,PERUMAHAN P9 FASA 5&6 (SELATAN),2.94407800,101.67565000
12002363,PPJ92 ,PERUMAHAN TEMPUA P9B,2.94233900,101.67300000
12002364,PPJ151,PERUMAHAN P9 FASA 11,2.93906400,101.67652500
12002365,PPJ157,PERUMAHAN P9 FASA 8 (UTARA),2.93751900,101.67853500
12002366,PPJ158,PERUMAHAN P9 FASA 8 (SELATAN),2.93583300,101.67755400
12002367,PPJ159,PERUMAHAN P9 FASA 7,2.93432700,101.67646100
12002368,PPJ169,MACC (OPP),2.93335100,101.67558300
12002370,PPJ347,SUASANA PjH,2.92642700,101.68638800
12002371,PPJ348,PRESINT 2 (SELATAN),2.92358200,101.68612900
12002372,PPJ181,KOMPLEKS KPDNHEP,2.92129100,101.68731600
12002373,PPJ183,SK PUTRAJAYA PRESINT 18 (OPP),2.92411800,101.69410200
12002374,PPJ278,WISMA PUTRA 2 (UTARA),2.92420100,101.69125300
12002375,PPJ280,HENTIAN WISMA PUTRA,2.92607800,101.69060600
12002376,PPJ281,WISMA PUTRA 2 (SELATAN),2.92432600,101.69127800
12002377,PPJ184,KOMPLEKS TAMAN WARISAN,2.92704100,101.69967500
12002378,PPJ227,SK PUTRAJAYA PRESINT 16 (2),2.92836400,101.70016200
12002379,PPJ229,KOMERSIAL PRESINT 16,2.92967100,101.70105100
12002380,PPJ230,PRESINT 16E RESIDENCE,2.93261600,101.70354800
12002381,PPJ231,SURAU AR-RAHMAN PRESINT 16 (OPP),2.93288300,101.70690600
12002382,PPJ232,D'MUTIARA RESIDENCE,2.93455100,101.70815600
12002383,PPJ233,PPAM SADERI,2.93568500,101.70992400
12002384,PPJ234,(M1) ALAMANDA (SELATAN),2.94028500,101.71262800
12002385,PPJ276,KOMPLEKS PARCEL E (UTARA),2.94443600,101.70793400
12002386,PPJ187,KOMPLEKS PARCEL E (BARAT),2.94366500,101.70522900
12002387,PPJ188,DATARAN PAHLAWAN,2.94192600,101.70443100
12002388,PPJ189,KOMPLEKS KERAJAAN PARCEL D,2.93913800,101.70179500
12002389,PPJ236,KOMPLEKS TAMAN WARISAN,2.92712700,101.69992300
12002390,PPJ349,SK PUTRAJAYA PRESINT 18,2.92383300,101.69418500
12002391,PPJ180,MENARA KPDN,2.92092900,101.68754600
12002392,PPJ244,MONUMEN MILENIUM (SELATAN),2.92393400,101.68506500
12002393,PPJ245,JAMBATAN SERI WAWASAN P2,2.92657800,101.68516800
12002395,PPJ85 ,MACC,2.93291100,101.67593000
12002396,PPJ58 ,PERUMAHAN PENJAWAT AWAM P8 8R2 (BARAT),2.92947800,101.67998500
12002398,PPJ257,TAMARA RESIDENCE PRESINT 8,2.92619300,101.68064000
12002400,PPJ61 ,APARTMENT PRESINT 8 FASA 4C,2.92891100,101.67924500
12002401,PPJ62 ,SK PUTRAJAYA PRESINT 8 (2) (BARAT),2.93153600,101.68064000
12002402,PPJ383,TASKA PRESINT P8E,2.93408600,101.68231000
12002403,PPJ384,AURA RESIDENCE,2.93558800,101.68197000
12002404,PPJ64,(M1) AURA RESIDENCE P8 (BARAT),2.93692700,101.68026000
12002405,PPJ66 ,DEWAN SERBAGUNA PRESINT 8,2.93881900,101.68251000
12002407,PPJ68 ,KELAB TASIK PUTRAJAYA,2.93958500,101.68655400
12002408,PPJ148,SK PUTRAJAYA P9 (1) (TIMUR),2.94323600,101.67847000
12002409,PPJ149,KOMPLEKS SEKOLAH PUTRAJAYA PRESINT 9,2.94309200,101.67686500
12002410,PPJ165,MEDAN SELERA PRESINT 9,2.94126400,101.67489000
12002411,PPJ167,SK PUTRAJAYA PRESINT 9 (2),2.93781900,101.67332100
12002412,PPJ168,CENDERAWASIH P9A,2.93471500,101.67286500
12002413,PPJ88 ,APARTMENT PUTRA HARMONI (SELATAN),2.93682300,101.67271000
12002414,PPJ95 ,SRA PRESINT 9 (OPP),2.93892200,101.67333000
12002415,PPJ96 ,PUSAT PERNIAGAAN PRESINT 9E,2.94106100,101.67444000
12002416,PPJ97 ,KOMPLEKS SEKOLAH PUTRAJAYA PRESINT 9 (OPP),2.94309600,101.67646000
12002417,PPJ98 ,PERUMAHAN P9 FASA 5&6 (TIMUR),2.94521800,101.67789500
12002418,PPJ99 ,TASIK PRESINT 11,2.94787700,101.67681000
12002419,PPJ100,KOMPLEKS SEKOLAH PUTRAJAYA PRESINT 11 (OPP),2.94985800,101.67609000
12002420,PPJ101,PERUMAHAN PRESINT 11H,2.95400700,101.67445000
12002421,PPJ102,SAUJANA ASTER CONDOMINIUM,2.95626400,101.67370000
12002422,PPJ103,PERUMAHAN P11/1,2.95566500,101.66888400
12002423,PPJ104,PUSAT INTEGRASI GENIUS (OPP),2.95977900,101.66500000
12002424,PPJ105,PANGSAPURI PUTRA DAMAI,2.96203600,101.66492000
12002425,PPJ106,(M1) PRIMA PRESINT 11,2.96465600,101.66798400
12002426,PPJ111,PERUMAHAN PRESINT 11C (BARAT),2.96562700,101.67100000
12002427,PPJ112,PERUMAHAN PRESINT 11C (TIMUR),2.96779500,101.67598000
12002428,PPJ114,BALAI POLIS PRESINT 11 (OPP),2.96466200,101.67958000
12002429,PPJ266,PERUMAHAN PRESINT 11 (ZON 6B),2.95294600,101.67702500
12002431,SJ759 ,PERINDUSTRIAN SERDANG RAYA 7,3.04296500,101.70176000
12002435,SJ763 ,PERUMAHAN BS 9,3.03744000,101.69426000
12002438,SJ766 ,PANGSAPURI ORKID (OPP),3.04180400,101.68780000
12002439,SJ767,VILLA PARK CONDOMINIUM,3.04396000,101.68879000
12002441,SJ769,(M1) LAMAN SERDANG,3.04106200,101.68914000
12002442,SJ770 ,PERUMAHAN BUKIT SERDANG 10,3.03962900,101.68851000
12002443,SJ771 ,APARTMENT VISTA SERDANG,3.03757100,101.68979000
12002445,SJ773 ,KOMERSIAL BS 10,3.03898100,101.69675400
12002448,SJ776 ,SR COURT APARTMENT,3.04303200,101.70186000
12002450,KL2545,PUSAT PENGURUSAN PENGANGKUTAN (ITIS),3.04991900,101.70044900
12002451,KL1550,TECHNOLOGY PARK MALAYSIA,3.04790700,101.68912100
12002452,KL1293,ARENA GREEN APARTMENT,3.05386100,101.68827300
12002454,KL1787,(M1) ENDAH PARADE (SELATAN),3.06193400,101.69280900
12002455,KL1297,LRT SRI PETALING,3.06099900,101.68688600
12002456,KL1298,STADIUM BUKIT JALIL,3.05453500,101.68863600
12002457,KL2523,KOMPLEKS SUKAN NEGARA BUKIT JALIL,3.05298700,101.69274900
12002458,KL2524,SEKOLAH SUKAN BUKIT JALIL,3.05105800,101.69394000
12002459,KL2519,ASTRO,3.05018500,101.70050600
12002460,SJ93,MRT SERDANG RAYA SELATAN PINTU A,3.02823600,101.70756000
12002461,SJ95,FLAT SERDANG RAYA 1,3.02741400,101.70784000
12002462,SJ96,TOKONG FA YUAN SR1,3.02948400,101.70645000
12002463,SJ97,SERDANG RAYA,3.03090900,101.70578000
12002464,SJ780 ,PERINDUSTRIAN SERDANG RAYA 2,3.03231100,101.70431000
12002465,SJ781 ,PERSIMPANGAN SK 2/1,3.03191400,101.70145400
12002466,SJ782 ,SERDANG BARU CHURCH,3.02968800,101.70198000
12002467,SJ783 ,SJKC SERDANG BARU 1,3.02579600,101.69993000
12002468,SJ784,KANTAN COURT (OPP),3.02242200,101.69909000
12002469,SJ785 ,BAZAR RAKYAT SERI KEMBANGAN (OPP),3.01968800,101.70128000
12002470,SJ172,(M1) RUMAH SEJAHTERA SERI KEMBANGAN,3.01946600,101.70377000
12002471,SJ624 ,KG. BARU SERI KEMBANGAN,3.02155600,101.70492000
12002472,SJ177 ,PASAR SERI KEMBANGAN,3.02346400,101.70685000
12002473,SJ865,MRT PUTRA PERMAI PINTU B,2.98438300,101.66026000
12002488,SJ880,PERUMAHAN LEP 3,2.99201400,101.65717300
12002490,SP80,(M1) SMK CYBERJAYA,2.91903600,101.63994900
12002491,SP433,THE DOMAIN @ NEO CYBER,2.91623900,101.64824600
12002492,KL1218,MRT KUCHAI,3.08944900,101.69443000
12002493,KL1262,ILP KUALA LUMPUR (OPP),3.09155500,101.68718000
12002494,KL1263,SK SERI SETIA (OPP),3.09197700,101.68479000
12002495,KL1264,SMK SERI SENTOSA (OPP),3.09191800,101.68259000
12002496,KL2534,TAMAN LIAN HOE (OPP),3.09068200,101.67865500
12002497,KL1266,TAMAN GOODWOOD,3.09116500,101.67596400
12002498,KL1277,SCOTT GARDEN,3.09443400,101.67509500
12002499,KL1185,BALAI BOMBA TAMAN DESA,3.09682900,101.67749000
12002500,KL1201,PANGSAPURI TERATAK MUHIBBAH,3.09653800,101.68417000
12002501,KL1534 ,DANAU IDAMAN CONDO,3.09913700,101.68622600
12002502,KL2521,DANAU PERMAI CONDO,3.10096500,101.68764000
12002503,KL2522,DANAU VILLA,3.10264100,101.68899500
12002504,KL1194,SMK DESA PERDANA (OPP),3.10618900,101.68980400
12002505,KL1195,CHANGKAT DESA,3.10834300,101.68860000
12002506,KL1196,TAMAN BUKIT DESA (SELATAN),3.10861300,101.68552400
12002507,KL1197,(M1) DESARINA CONDO,3.10653300,101.68393000
12002508,KL1198,WISMA TM TAMAN DESA,3.10348700,101.68243400
12002509,KL1199,FABER HEIGHTS (OPP),3.10158100,101.68051000
12002510,KL1200,PERUMAHAN TAMAN DESA,3.09931800,101.67956500
12002511,KL2520,CASA DESA,3.09735200,101.67883000
12002512,KL1210,TAMAN DESA MEDICAL CENTRE,3.09643400,101.67770400
12002513,KL1750,SCOTT GARDEN (OPP),3.09538000,101.67570000
12002514,KL1212,PASAR BATU 41/2 JLN KLANG LAMA,3.09247700,101.67512000
12002515,KL1213,SJK(C) CHOONG WEN,3.09131500,101.67661000
12002516,KL1214,TAMAN LIEN HOE,3.09082100,101.67955000
12002517,KL1215,SMK SERI SENTOSA,3.09234500,101.68301000
12002518,KL1216,SK SERI SETIA,3.09225500,101.68445600
12002519,KL1217,ILP KUALA LUMPUR,3.09190300,101.68642400
12002520,KL1220,KOMERSIAL KUCHAI MAJU 14,3.08981900,101.68980000
12002521,KL1221,SRI DESA CONDOMINIUM (OPP),3.08617800,101.68975000
12002522,KL1222,KUCHAI BUSINESS PARK,3.08393200,101.68992600
12002523,KL1223,FLAT TAMAN GEMBIRA,3.08289900,101.68859000
12002524,KL2525,PERUMAHAN JIRAN,3.08285300,101.68337000
12002525,KL2526,APARTMENT ONE MESRARIA,3.08260300,101.68033600
12002526,KL1243,SK SERI MEGA,3.07758700,101.67065000
12002527,KL1245,(M1) TAMAN YARL (TIMUR),3.07537900,101.67071500
12002528,KL1246,TAMAN OUG (BARAT),3.07416800,101.67143000
12002529,KL2527,PERSIMPANGAN HUJAN EMAS 5,3.07624300,101.67619000
12002530,KL2150,PERUMAHAN HUJAN EMAS,3.07413400,101.67775000
12002531,KL2528,PERUMAHAN MANISAN,3.07199400,101.67965000
12002532,KL1240,ZON P1. BBSP,3.07251400,101.68242000
12002533,KL1742,ZON N. BBSP (UTARA),3.07405200,101.68202000
12002534,KL1241,PUSAT PENJAJA TAMAN GEMBIRA,3.07759300,101.68120000
12002535,KL2529,TAMAN SERANGKAI,3.07844700,101.68398000
12002536,KL1230,SERI GEMBIRA AVENUE,3.07929200,101.68598000
12002537,KL2530,GEMBIRA RESIDEN,3.08176400,101.68591000
12002538,KL1258,THE RIYANG HAPPY GARDEN,3.08312700,101.68844000
12002539,KL1259,SELESA APARTMENT,3.08403600,101.68967000
12002540,KL1260,SRI DESA CONDOMINIUM,3.08636500,101.68953000
12002541,KL1261,KUCHAI DYNASTY CENTRE,3.08976700,101.68961000
12002542,KL789,PLAZA SG BESI,3.08920900,101.69838000
12002543,KL2531,RESIDENSI VYNE,3.09107300,101.70016500
12002544,KL1812,MIDFIELDS SQUARE,3.09402300,101.70154600
12002545,KL1813,TAMAN SALAK JAYA (OPP),3.09589200,101.70254000
12002546,KL2532,MIDFIELDS 2 CONDO,3.09757700,101.70147000
12002547,KL794,KOMERSIAL TAMAN SG BESI,3.09365100,101.70001000
12002548,KL761,KLINIK KESIHATAN SALAK SELATAN,3.09105100,101.70201000
12002549,KL1739,DEWAN KG BARU SALAK SELATAN,3.08931400,101.70282000
12002550,KL1734,KG BARU SALAK SELATAN (TENGAH),3.08939700,101.70418000
12002551,KL1735,PASAR & PUSAT PENJAJA SALAK SELATAN,3.08971400,101.70633000
12002552,KL1736,KG BARU SALAK SELATAN (TIMUR),3.08742600,101.70849600
12002553,KL1493,KG BARU SALAK SELATAN (SELATAN),3.08676200,101.70632000
12002554,KL1492,(M1) DESA PETALING (UTARA),3.08683100,101.70383500
12002555,KL762,VANTAGE POINT (OPP),3.08593400,101.70141000
12002556,KL763,MEGAN SALAK PARK (OPP),3.08394200,101.70194000
12002557,KL2535,PLAZA PRIMA,3.09021300,101.67457600
12002558,KL1267 ,TAMAN SKYLINE,3.08900800,101.67433000
12002559,KL1268,PEARL SURIA,3.08656500,101.67383600
12002560,KL1269,KOMPLEKS BANDAR OUG,3.08348600,101.67110400
12002561,KL1250,(M1) PLAZA OUG,3.08214300,101.67071500
12002562,KL2536,TAMAN UNITED,3.08139200,101.67721000
12002563,KL1251,TAMAN GEMBIRA (SELATAN),3.08411200,101.68202000
12002564,KL1252,TAMAN GEMBIRA (UTARA),3.08596600,101.68190000
12002565,KL1254,TAMAN CONTINENTAL (TENGAH),3.08872300,101.68140000
12002566,KL1531,TAMAN CONTINENTAL (UTARA),3.09001700,101.68092000
12002567,SJ604,MRT TAMAN EQUINE  PINTU B,2.98973500,101.67232000
12002568,SJ205,AEON MALL TAMAN EQUINE,2.99327700,101.67409000
12002569,SJ208,KOMERSIAL LP 2A,2.99502200,101.67177600
12002570,SJ214,KOMERSIAL PUTRA PERMAI 1A,2.99642200,101.66965500
12002571,SJ839,PANGSAPURI SRI INDAH BLOK 11,2.99958600,101.66479000
12002572,SJ840,APARTMENT LESTARI PERDANA 7,3.00599900,101.66913600
12002573,SJ841,KINRARA UPTOWN LP 7,3.00839700,101.67042500
12002574,SJ842,LESTARI PERDANA 8,3.01180000,101.67181000
12002575,SJ843,PANGSAPURI CASA RIANA,3.01483100,101.67524000
12002576,SJ702,(M2) TAMAN PUNCAK JALIL PUJ 5,3.01788700,101.67483000
12002577,SJ844,PERUMAHAN PUJ 5,3.02109900,101.67419400
12002578,SJ845,PERUMAHAN PUJ 6 (BARAT),3.02312200,101.67497000
12002579,SJ846,PERUMAHAN PUJ 6 (TIMUR),3.02552200,101.67984000
12002580,SJ847,SMK BANDAR PUNCAK JALIL,3.02751900,101.67913000
12002581,SJ848,PERUMAHAN PUJ 7/8,3.02949000,101.67784000
12002582,SJ849,PERUMAHAN PUJ 7/2,3.03192300,101.67673500
12002583,SJ850,EMERALD HEIGHT PUJ 9 (OPP),3.03324700,101.68014000
12002584,SJ851,PANGSAPURI MAYANG,3.03637900,101.67957000
12002585,SJ852,SURAU NURUL IMAN PUJ 9,3.03774200,101.68115000
12002586,SJ853,PERUMAHAN PUJ 9/1,3.03123300,101.68075600
12002587,SJ854,PERUMAHAN PUJ 2,3.02440500,101.67914600
12002588,SJ855,KOMERSIAL PUJ 3 (UTARA),3.02294700,101.67526000
12002589,SJ856,KOMERSIAL PUJ 3 (BARAT),3.01997900,101.67479300
12002590,SJ703,(M3) TAMAN PUNCAK JALIL,3.01772800,101.67513000
12002591,SJ858,SJKC BUKIT SERDANG,3.01159900,101.67264600
12002592,SJ859,LESTARI MANSIONS LP 6,3.00810040,101.67072050
12002593,SJ860,LESTARI PERDANA 5,3.00578000,101.66935000
12002594,SJ861,KOMERSIAL LP 3,2.99949700,101.66509000
12002595,SJ862,PERUMAHAN LP 2,2.99719300,101.66505000
12002596,SJ863,VILLA PERDANA,2.98806200,101.66440000
12002597,SJ864,PUSAT BANDAR PUTRA PERMAI,2.98582900,101.66445000
12002598,KL2533,MIDFIELDS SQUARE,3.09579000,101.69976000
12002599,SJ857,PERUMAHAN PUJ 2,3.01532800,101.67544500
12002600,SJ794,MRT UPM PINTU A,3.00863200,101.70636000
12002601,SJ186,S.K. TAMAN UNIVERSITI,3.00499200,101.69055000
12002602,SJ795,S.R.A. TAMAN UNIVERSITI INDAH,3.00754400,101.68934000
12002603,SJ796,PERSIMPANGAN INDAH 1/15,3.01042400,101.68946000
12002604,SJ797,APARTMENT EXCELSA,3.01155000,101.69179000
12002605,SJ798,PERUMAHAN INDAH 1/3,3.00921500,101.69269000
12002606,SJ188,TAMAN UNIVERSITI INDAH (TIMUR),3.00832400,101.69321400
12002607,SJ799,(M1) OLIVE HILL BUSINESS PARK,3.01388300,101.69724000
12002608,SJ800,PANGSAPURI SERI PINANG,3.01601400,101.69663000
12002609,SJ801,PERSIMPANGAN BS 6/16 (OPP),3.01893500,101.69668000
12002610,SJ802,PERSIMPANGAN BS 6/9,3.02124600,101.69661000
12002611,SJ803,FLAT TAMAN BUKIT SERDANG,3.02208900,101.69502000
12002612,SJ804,PERUMAHAN BUKIT SERDANG 5,3.02178200,101.69294000
12002613,SJ805,SPORTS ARENA BUKIT SERDANG,3.02400000,101.69253500
12002614,SJ806,AMAN HEIGHTS CONDOMINIUM,3.02592600,101.69259000
12002615,SJ807,CAHAYA VILLA,3.02800200,101.69269000
12002616,SJ808,PERUMAHAN BUKIT SERDANG 5,3.02813500,101.69515000
12002617,SJ809,PERSIMPANGAN BS 5/2,3.02527700,101.69639000
12002618,SJ810,KOMERSIAL TAMAN BUKIT SERDANG,3.02333100,101.69632000
12002619,SJ811,PERSIMPANGAN BS 6/9,3.02156100,101.69672400
12002620,SJ812,PERSIMPANGAN BS 6/16,3.01884100,101.69677000
12002621,SJ813,PANGSAPURI SERI PINANG (OPP),3.01602300,101.69675400
12002622,SJ814,SJ814 PUSAT PERDAGANGAN SERI KEMBANGAN,3.01372300,101.69742600
12002623,SJ815,KUIL SRI MAHA KALIAMMAN,3.01390900,101.71097600
12002624,SJ816,KOMERSIAL SERDANG JAYA,3.01938200,101.71194000
12002625,SJ817,UNIV360 PLACE,3.02052400,101.71419500
12002626,SJ818,KAWASAN INDUSTRI SRI SERDANG,3.01777100,101.71689600
12002627,SJ819,TAMAN SRI SERDANG FASA IV,3.01516900,101.71877000
12002628,SJ820,FAKULTI KEJURUTERAAN PINTU A,3.00416800,101.71873500
12002629,SJ171,(M1) KOLEJ KEDIAMAN 11 UPM,3.00866300,101.72011600
12002630,SJ120,SK SRI SERDANG (OPP),3.01291600,101.71837600
12002631,SJ124,SMK SERI INDAH (OPP),3.01172380,101.71661090
12002632,SJ123,KOMERSIAL TAMAN SRI SERDANG,3.00971360,101.71538610
12002633,SJ111,SMK SERI SERDANG (OPP),3.00683970,101.71524680
12002634,SJ112,TASIK SERI SERDANG (OPP),3.00422800,101.71512000
12002635,SJ821,PERUMAHAN SRI SERDANG JLN 18/11,3.00348300,101.71295000
12002636,SJ822,FLAT SRI SERDANG BLOK 4 (FLAT IKAN),3.00431100,101.71145000
12002637,SJ823,KAFA INTEGRASI MANBAUL 'ULUM,3.00684000,101.70996000
12002638,SJ151,FAKULTI PENGAJIAN ALAM SEKITAR,3.00425200,101.70863000
12002639,SJ153,CENTRAL PARKING UPM,3.00129600,101.70969400
12002640,SJ154 ,DEWAN KOMPLEKS AKADEMIK PUSAT,3.00022000,101.71104400
12002641,SJ824,KOLEJ CANSELOR,2.99524400,101.70878600
12002642,SJ825,KOLEJ TUN DR ISMAIL,2.99353300,101.70727500
12002643,SJ161 ,PUSAT KESIHATAN UNIVERSITI,2.99138900,101.70769000
12002644,SJ162,KOLEJ TIGA BELAS,2.99057300,101.71074000
12002645,SJ163,KOLEJ SERUMPUN FOODCOURT,2.99209900,101.71541600
12002646,SJ826,MTDC,2.99236800,101.71854000
12002647,SJ827,DEWAN BANKUET UPM,2.98783300,101.72504000
12002648,SJ828,FARM FRESH @ UPM,2.98845000,101.73052800
12002649,SJ829,ASTANA PUTRA UPM,2.98421600,101.73182000
12002650,SJ882,KAFETERIA FAKULTI PERTANIAN,2.98362000,101.73592000
12002651,SJ830,(M1) FAKULTI PERTANIAN,2.98316300,101.73395600
12002652,SJ831,PUSAT SUKAN UPM,2.98743500,101.72593000
12002653,SJ164,KOLEJ 14,2.99285400,101.71826000
12002654,SJ832,INSTITUT BIOSAINS,2.99976000,101.72159600
12002655,SJ144,FAKULTI BAHASA MODEN & KOMUNIKASI,2.99997700,101.71484000
12002656,SJ155,FAKULTI SAINS KOMPUTER & TEKNOLOGI MAKLUMAT,2.99997400,101.71106000
12002657,SJ159,FAKULTI SAINS,3.00058700,101.70688000
12002658,SJ160,PERPUSTAKAAN SULTAN ABDUL SAMAD,3.00268600,101.70695000
12002659,KL2502,PERCETAKAN NASIONAL (BARAT),3.12560200,101.71226300
12002660,KL2512,SOUTHGATE COMMERCIAL CENTRE,3.12416300,101.71080000
12002661,KL2503,BALAI POLIS PUDU,3.13166900,101.71643000
12002662,KL1770,BALAI BOMBA PUDU,3.13379500,101.71377600
12002663,KL2504,LRT PUDU (OPP),3.13354400,101.71216600
12002664,KL2216,(M1) SJK(T) JALAN SAN PENG,3.13408700,101.70919000
12002665,KL2505,KENANGA POINT CONDOMINIUM,3.13538100,101.70805000
12002666,KL2542,KOMERSIAL KENANGA,3.13672000,101.70722000
12002667,KL2506,BALAI BOMBA HANG TUAH,3.13805200,101.70530000
12002668,KL2507,KLINIK KOMUNITI HANG TUAH,3.13769000,101.70453000
12002669,KL1780,PERUMAHAN AWAM DBKL,3.13617800,101.70453000
12002670,KL2508,SUB STOR JAB. KESIHATAN DBKL,3.13424400,101.70715000
12002671,KL2232,BALAI POLIS KENANGA,3.13433200,101.70878000
12002672,KL2509,LRT PUDU,3.13374800,101.71222000
12002673,KL1768,KOMERSIAL PUDU,3.13071000,101.71225000
12002674,KL2200,PERCETAKAN NASIONAL (OPP),3.12458500,101.71404000
12002675,KL2513,DAMAI RESIDENCE,3.11578700,101.70797000
12002676,KL2514,(M1) RAZAK MANSION,3.10668500,101.70340400
12002677,KL2549,RAZAK CITY RESIDENCES (BLOCK A),3.10700200,101.70561100
12002678,KL2515,KOMERSIAL BATU 3 1/2 SG BESI,3.11048300,101.70800000
12002679,KL2516,KAWASAN PERINDUSTRIAN TRISEGI,3.11143500,101.71072400
12002680,KL2517,THE CHINA PRESS,3.11531400,101.71301000
12002681,KL2518,WISMA TRAX,3.11781400,101.71010000
12002682,KL2537,MRT TAMAN NAGA EMAS,3.07741800,101.69952500
12002683,KL2538,FLAT SALAK SOUTH,3.08182800,101.69577000
12002684,KL1528,TAMAN SALAK SELATAN (TIMUR),3.07853200,101.69483000
12002685,KL1529,APARTMENT VILLA MEWAH,3.07522800,101.69278000
12002686,KL1530,TAMAN SALAK SELATAN (SELATAN),3.07445600,101.69388600
12002687,KL2539,CANAAN CHURCH,3.07220300,101.69585000
12002688,KL1308,SRI PETALING (TIMUR),3.06764900,101.70077000
12002689,KL1310,ENDAH RIA CONDO,3.06421600,101.69961500
12002690,KL1311,ENDAH PROMENADE CONDO,3.06401500,101.69740000
12002691,KL1312,ENDAH PARADE,3.06383100,101.69540000
12002692,KL1324,KOMERSIAL BANDAR BARU SRI PETALING (OPP),3.06658500,101.69276000
12002693,KL2030,8 PETALING CONDO,3.06658900,101.69079600
12002694,KL1327,SMK BANDAR BARU SERI PETALING,3.06659400,101.68830000
